X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
-0.6908	1	1	-1.8885	1.0134	1.5149	0	2	-1.2249	0	0	-1.4614	2	0	-1.3797	0	3.3163	-0.5198	-1.2886	-2.9378	1.4606	-5.5916	-1.1673	1.2827	2.3741	0.0439	1	0	1	1	1.2347	-2.3298	0	0.805	1	-0.3774	-3.0131	5.7823	2	-2.3342	0	0	2	-0.9466	1	1.0511	1	0.5316	1	-0.8569	2	0	2	1	-1.571	1	0	0.0737	-0.2791	-0.9501	0	1	1.3956	-5.876	1	1	1	3.8349	2	2	1	2	1	2	2	0.692	2	4.7189	2	0	-1.2079	0.6615	-5.0049	-5.1521	2.8323	0	4.677	-15.4322	1	2	2	-5.7089	1.3532	2	-0.8491	2	2	1.556	-0.7622	5.1937
0.5042	0	1	-0.5493	-0.4434	-1.0398	0	0	-0.9254	1	2	0.9375	2	2	0.7827	2	0.5958	-0.437	0.2262	2.3565	-2.8617	3.4618	1.4879	0.2711	-4.3591	1.9017	0	0	2	1	-1.3032	2.3442	1	-0.3138	1	0.7701	-0.4715	1.6566	1	1.3225	2	0	0	-0.4044	0	0.1561	2	2.2862	0	-0.3274	2	0	2	0	-3.5031	0	2	-0.7711	5.1403	2.5573	2	2	-1.5744	-0.2852	0	0	0	-3.4896	0	1	1	0	2	1	0	2.7861	2	1.9798	1	1	1.9483	-2.9517	3.9427	6.4913	-3.7238	2	-1.0944	0.1454	2	0	1	-4.0675	4.1647	2	-0.956	0	0	-2.6733	-2.2066	4.4627
0.2903	2	2	0.1122	-0.5989	-0.5793	0	0	-0.7347	0	1	-1.5094	0	1	0.0372	2	-0.9063	0.7484	2.4841	-2.834	1.7663	-1.8316	-1.5749	1.779	2.5651	1.4187	2	2	1	0	-3.5433	-0.2168	0	1.5525	1	0.0096	-5.2518	4.0203	2	1.1018	2	0	2	1.7799	1	1.0391	0	1.1938	0	0.2427	2	2	1	0	1.1411	1	1	2.1381	1.1266	0.1877	2	1	3.5575	2.16	0	1	0	3.3113	2	0	0	2	0	2	1	-0.973	2	0.4586	0	1	-1.4136	-3.9544	1.2679	-0.4854	2.8194	0	1.7344	-11.9991	1	1	0	-0.5737	-0.1562	0	5.4672	1	1	0.2052	-1.7957	0.4072
0.1879	1	2	0.3534	1.549	1.8967	0	2	0.3139	0	2	0.0844	2	1	1.1736	0	-1.6504	0.0329	-2.5795	0.8565	-1.3463	-0.6206	-0.4704	-1.3539	-0.4177	-0.7961	1	2	2	1	-1.8685	-1.2376	2	2.3211	2	0.0847	0.3825	0.3773	0	-3.1838	2	2	1	0.5291	2	1.0299	1	1.9923	2	-2.8655	2	0	1	0	-0.4935	0	2	-0.1892	1.7353	4.7826	2	0	-0.2416	-2.5381	0	1	0	1.1286	0	1	1	2	2	2	1	2.0085	2	1.1751	1	2	-0.6643	0.8645	5.6837	2.0295	2.47	2	-1.1271	1.8749	1	2	0	-2.547	-4.8331	2	2.156	0	0	0.3926	-0.9222	0.2167
1.5583	2	1	-0.3875	1.9152	1.8126	0	2	-0.4771	1	2	2.0398	2	0	2.4938	2	-0.1139	0.0693	4.1631	1.2987	0.4603	-0.2953	-0.628	-0.9623	0.5022	-2.6668	0	0	1	1	3.4432	-0.1307	1	-1.4579	2	-1.6019	-1.3831	0.6738	0	-0.7078	0	2	0	-1.1993	0	2.7075	1	0.2496	1	-1.3587	0	2	1	0	0.2417	0	2	1.31	0.187	0.7488	0	0	-1.8499	-2.3264	0	2	1	-3.8973	0	1	2	1	2	1	0	1.0789	2	4.0049	2	2	-2.6415	2.4725	-2.4728	2.5479	-2.3235	2	-3.3443	11.0301	1	2	1	-3.5966	-1.6335	2	-4.1104	1	0	1.1049	-4.6195	-2.5062
1.0741	0	1	0.3057	1.5758	-1.4315	0	1	-0.6662	0	2	-2.6065	2	0	0.5002	1	2.363	-0.7684	0.5062	-3.8288	0.2157	-8.179	1.1782	-1.2623	0.7432	2.6628	0	0	2	1	-2.1146	-1.0367	1	1.7602	2	1.785	-0.3462	-0.1789	0	4.4839	2	2	0	-0.2234	1	0.7166	1	-0.7305	0	1.6712	1	0	2	0	1.1695	0	2	-0.3701	1.7079	-2.9617	0	2	-1.285	1.8658	1	0	0	7.9388	0	2	0	0	1	2	2	0.7848	1	2.2515	2	1	1.7679	1.5516	0.8627	-2.2975	0.6543	0	1.674	-17.152	1	2	2	-2.7059	-3.8899	2	-16.7403	2	0	2.7003	-0.7072	5.1052
-1.7659	0	0	0.9897	-2.3264	2.5376	0	0	-0.18	2	2	-1.1277	1	1	-1.354	1	1.4968	3.4809	-1.7027	-1.8373	-4.2211	-2.1615	0.097	1.8021	-2.642	-2.0139	2	1	1	1	0.4071	1.817	2	-1.9524	0	-1.4817	-0.2732	-1.0332	2	-0.577	1	1	2	1.0417	1	-1.612	1	-1.938	2	-1.503	0	1	2	2	-5.7697	2	2	6.2886	-2.9976	-0.8281	0	0	3.7205	-5.0277	2	1	1	0.9775	2	2	2	1	0	1	1	0.5977	0	0.1832	2	0	3.2275	1.7796	-1.9999	-2.1564	-1.2382	2	1.0178	-2.968	2	0	1	-1.7514	-1.0799	1	4.8135	2	0	-7.4951	3.5366	1.0876
-0.2446	2	0	-1.7347	2.319	1.2126	1	1	1.0161	2	0	-2.7445	1	0	0.5466	1	1.1229	3.3326	2.3946	-1.6873	-6.6866	-3.0237	1.0329	1.4296	-5.5558	-0.4931	0	0	0	2	-0.0828	-0.0504	2	-0.7023	2	-2.2374	5.665	-0.104	0	-2.1791	2	1	0	-0.4978	1	-1.4907	1	0.1007	0	-0.5608	1	1	0	1	-6.2173	2	2	11.1884	-0.2899	-1.3518	0	1	-0.7478	-5.6916	1	0	2	1.9927	2	2	0	0	1	1	2	0.9567	1	0.8099	2	0	5.4009	-3.7421	2.8583	-3.5502	-7.6046	1	3.1876	-3.4721	2	0	1	-3.111	0.1769	1	-4.8629	2	0	1.3996	-0.0272	-2.8311
-0.1249	0	0	0.5256	0.2094	0.7876	0	1	1.0234	0	2	0.5582	0	2	-2.4099	2	-4.5208	-0.8842	2.7164	1.0827	2.9974	2.2029	1.2354	-2.0808	2.9065	-0.3053	0	1	0	0	0.1652	-0.7275	0	-0.3496	0	-0.3142	0.0947	-5.3273	0	0.3486	0	2	2	-0.2085	0	0.9982	0	-0.749	1	-0.3205	2	2	2	0	3.6598	0	0	-4.1084	1.4365	-1.0392	2	0	-2.3021	4.6502	2	0	1	1.0908	1	1	1	0	2	2	0	-0.3175	1	-4.3489	1	1	-0.9796	-0.6975	0.0045	2.8358	-2.1376	0	-2.8805	7.3411	1	0	2	4.4458	-6.9023	1	1.1848	0	2	-2.1789	-0.4386	1.8444
0.0156	2	0	-1.3163	0.9967	3.7425	1	1	1.6678	1	2	-1.3382	2	2	1.1026	0	-2.9787	0.5621	-1.1427	-2.4253	0.143	-3.488	-1.6215	-0.2746	-0.151	1.4599	2	1	2	0	-1.1103	2.8981	2	-2.6818	2	2.5821	2.9028	-2.477	0	-1.1659	1	2	0	-2.4272	1	-1.2486	1	-1.4487	2	4.0538	2	0	2	1	-0.4503	1	2	-1.2575	0.5212	-1.2057	0	2	-2.7002	-0.3264	0	2	1	2.9079	1	2	0	0	0	1	1	0.8416	1	0.1265	2	0	1.3373	-1.069	-0.4689	-1.428	-0.5689	0	-0.9541	-5.4049	1	1	2	-0.5633	-3.8564	0	-5.25	0	0	-2.2227	1.2542	0.6131
1.5719	2	1	0.3895	-0.3555	-0.7447	0	1	-0.2445	1	0	0.2209	0	2	-1.9429	2	-0.7115	-0.2965	0.763	0.837	2.707	2.3023	-2.2073	-1.6478	2.2436	1.2921	0	0	1	1	-1.1008	1.4358	2	0.7026	0	-1.674	-3.0352	0.3578	2	1.3752	2	0	0	-1.4571	2	0.8379	2	0.0777	0	-2.1428	2	1	1	0	2.6583	0	0	-3.4346	1.5854	1.1582	2	2	-2.454	5.4807	2	0	0	-0.9055	1	1	0	0	2	2	0	0.3735	2	-1.2014	0	1	-2.0766	-0.4938	0.1671	-1.1341	-1.2286	0	-1.4779	1.7244	0	0	0	1.4713	-0.0444	0	0.9579	2	2	-0.2827	-1.603	-0.4489
1.0494	0	1	-1.545	-3.8411	0.3037	2	0	0.0596	1	1	0.0276	0	2	-1.6783	1	-1.6151	-1.1783	-4.4049	-1.0793	1.7844	-1.8184	-0.3599	-3.1486	1.5665	-1.1641	2	0	1	0	4.0805	-1.6425	1	-0.1631	0	-0.376	-2.8602	-1.162	0	-1.7027	0	1	2	-2.778	1	0.2965	1	0.6791	1	0.6876	0	0	1	1	-1.5396	0	0	0.0451	-1.7301	-0.4304	0	0	-4.857	-1.4003	2	0	1	1.764	1	2	2	0	0	0	0	-3.8107	0	-0.3723	2	0	-1.9815	1.3044	-2.4762	-3.3698	2.2081	2	-2.1239	1.1618	1	2	0	-0.3818	-6.1199	0	-6.3933	2	0	-6.7737	1.0085	-3.3006
2.0429	2	1	0.3251	3.7186	0.5435	2	1	-1.4691	0	1	0.2193	0	2	0.7	1	0.2719	-0.4424	2.1681	-0.6241	1.0563	-4.6924	-2.8955	-3.3181	0.3841	1.2664	0	0	1	0	-1.4919	-1.5656	2	1.1092	2	0.4115	-4.3145	-0.8188	1	0.4257	2	0	1	0.2491	1	0.5983	1	-0.6356	0	0.3214	2	2	2	0	2.1291	0	0	-1.3951	-0.192	-1.3466	0	2	-1.2795	2.2487	1	1	0	2.2198	0	2	0	0	2	2	2	-1.2695	0	-0.4246	2	2	-0.1481	0.1015	7.8675	-2.257	3.7882	0	0.4669	-6.1568	0	1	2	1.2558	-3.9036	1	-7.3573	2	2	5.3719	0.3872	1.6757
0.8645	1	2	-1.1321	0.99	2.4901	1	1	-0.5129	1	0	2.9307	2	2	2.6281	0	-0.8382	-0.9445	-0.777	5.0191	1.0676	9.0798	1.8112	-0.0136	1.7391	1.6683	2	0	0	2	-3.995	-0.0266	0	0.4703	1	-0.9249	0.1825	1.6062	1	-2.8905	2	1	0	-2.7837	0	0.3401	2	-0.813	0	-1.5416	0	0	2	1	4.0955	0	0	-2.3791	-1.6471	0.0145	2	0	1.2011	-2.5661	0	1	0	-4.6208	1	1	1	1	0	0	0	1.5047	0	-2.37	1	0	-1.9879	-2.1236	-0.0275	2.7608	1.7857	0	-1.3654	11.1259	1	0	2	3.0381	8.9627	1	17.5024	0	2	-2.6609	0.8883	-1.1035
1.4734	1	1	0.5192	-0.7677	-0.1844	2	2	0.5086	2	2	-3.5204	0	1	2.2654	2	1.0021	2.5258	0.0937	-5.207	-2.5353	-3.6022	0.0992	-0.7928	-1.675	-1.1304	0	0	1	0	0.7624	0.4722	1	-1.8898	0	-0.8213	3.4887	3.9046	2	1.3188	0	1	0	1.4578	1	-0.6887	1	0.9529	1	-1.4679	1	1	0	2	-3.3611	0	2	5.3033	2.3191	0.0483	0	1	-1.4593	-0.8081	0	2	0	7.65	2	2	1	0	2	1	2	-0.3965	1	0.163	2	0	4.1996	-2.4748	0.2892	-5.6981	-2.1177	2	-1.4353	-7.6328	2	2	0	2.0726	-2.203	1	-8.842	2	0	-2.0491	0.2303	1.1527
1.2411	2	1	0.7038	-2.0979	0.2419	2	1	2.3499	0	2	0.2173	2	0	-0.4344	1	-1.8022	-0.4876	1.0562	0.7532	-0.0383	2.0225	0.9751	-0.2129	0.8241	1.081	0	1	0	1	0.9712	0.2696	1	2.4371	1	1.1362	3.1692	-1.2216	0	-0.6929	0	0	2	2.2947	0	0.0839	1	-0.2276	1	-0.142	1	2	2	0	1.2378	2	2	0.7865	-0.0852	-1.8791	2	1	-1.1293	3.4928	2	0	2	-0.7602	0	0	2	2	1	0	2	1.3655	1	-2.2663	1	0	-0.5622	3.0629	1.9261	3.0245	-0.4385	2	-0.6272	1.5644	1	1	0	0.3204	-2.2143	1	0.9509	0	0	-2.8658	-1.3035	0.9651
-0.3875	0	1	0.212	1.3276	1.5928	0	2	1.3291	0	1	2.1478	1	2	0.9191	2	-2.1129	-1.5781	-1.1594	3.5286	2.5014	6.6731	0.8202	1.4267	3.0456	2.4341	2	1	0	1	-2.3528	0.2842	1	2.3467	0	-2.2647	-2.1701	-0.2913	0	-4.2761	2	0	2	-1.0806	0	0.1335	0	-0.8732	0	-0.6109	2	0	0	0	7.2523	2	1	-4.5967	-0.0736	-2.4656	2	0	0.9134	-2.3198	0	1	2	-1.076	1	1	2	2	0	2	0	-2.4339	1	-2.7162	1	0	-3.3217	0.9533	1.8804	4.2212	-0.9917	0	-7.1351	12.6543	2	1	0	3.555	2.4493	0	12.4554	1	1	0.2066	1.5794	-0.4004
0.5714	2	1	0.8706	1.0946	-0.1589	1	1	-0.4645	2	1	-0.224	0	2	-0.1493	0	-1.8522	0.6957	-0.1534	-0.0619	-1.4657	0.3508	-0.3341	0.4525	-0.6205	0.6568	2	0	1	1	1.6281	-1.3197	1	-1.6434	2	-1.0826	3.7902	5.2044	2	-0.4275	0	2	2	-0.6537	0	-2.0294	1	2.1058	1	-0.1781	1	2	2	0	-0.364	0	2	4.0021	-3.7238	1.994	1	0	1.3519	-0.487	1	1	1	1.2007	2	2	2	0	2	0	2	-1.138	0	-2.0716	1	1	-3.6342	-2.4462	-0.6967	-1.4099	-1.1686	2	0.2034	0.7466	0	2	1	2.0829	-1.6032	1	3.5159	0	0	1.5224	1.6381	4.9729
-1.097	0	0	-0.3262	-1.4	0.0566	0	1	-0.1202	0	2	-3.1899	2	1	-3.1386	1	2.8875	2.0706	-2.7548	-4.3211	-6.7641	-6.9231	1.8267	-0.0261	-5.4341	-2.7854	1	1	1	1	2.4954	-1.7499	2	-1.6955	1	0.4286	6.7268	-1.9943	2	-1.229	0	0	2	0.7781	1	0.0414	1	1.4796	1	-1.2327	1	0	0	2	-6.6426	1	2	11.0072	1.6725	2.5447	0	0	1.94	-5.3959	2	1	1	7.5625	2	2	1	2	2	1	1	-1.0266	1	4.4365	2	1	7.961	-3.7769	-1.045	-4.168	-6.3268	2	0.1214	-8.9126	2	2	1	-3.9376	-1.3932	2	-3.541	2	0	-1.9129	-3.2653	4.2717
0.4487	1	1	0.1281	-0.657	-3.3745	1	0	-1.6097	0	2	-1.2456	1	0	0.8238	0	-1.1432	0.1995	-1.8771	-2.5361	-1.6038	-3.3674	2.9347	-0.6582	-2.6117	-2.377	0	0	0	2	3.5167	-1.7582	0	-3.9222	1	0.5015	-2.678	-0.7321	2	3.4826	0	0	2	0.9691	1	1.0094	1	-0.3207	0	-0.68	1	0	1	1	-2.1415	2	2	3.5216	2.6737	0.5918	0	2	0.9516	6.435	0	1	1	4.8437	2	2	1	1	1	1	2	-0.3724	2	1.0119	2	1	3.2702	-2.7046	-2.9066	-4.5311	0.4186	1	0.6653	-4.3818	2	0	2	0.3902	-2.4236	2	-7.4642	2	0	1.6615	0.1295	3.7459
-0.3049	2	0	0.9441	2.7796	-1.0626	1	2	0.8385	0	2	-0.2108	2	1	-0.8143	1	0.0143	1.5911	1.154	-0.5218	-3.8151	1.7189	0.407	1.4377	-2.9627	-1.3456	1	1	2	0	0.9712	2.1259	1	-0.1079	2	1.2018	1.7099	1.4701	1	1.4366	0	2	0	3.0561	0	-1.2416	0	0.6225	1	0.6224	1	1	2	0	-0.1881	2	2	3.2214	-0.6124	3.0909	2	0	-1.598	0.757	2	0	2	-0.7152	0	0	2	0	2	0	2	0.7167	0	-1.4637	0	2	1.8427	0.1221	-0.7493	2.2742	0.663	1	-0.8684	4.526	2	2	1	4.0724	1.053	1	-2.7012	0	1	4.8668	1.823	0.6078
0.3422	2	2	-2.4725	-0.1633	-0.8139	0	2	-0.0453	2	2	-0.2091	0	1	2.0059	0	1.8919	-1.9401	2.5757	0.4627	5.1935	1.6851	-2.5527	1.337	4.9735	0.0295	2	2	1	1	-0.1744	-1.1018	0	-0.4027	2	-0.3241	-4.9424	2.5559	0	-2.6973	1	2	0	-1.4042	2	-1.2334	0	0.8368	2	-2.6825	2	1	1	1	2.2383	1	0	-3.2949	1.9535	-1.0622	2	1	-1.0629	-3.4622	0	1	1	-0.0461	1	2	1	0	0	1	0	-1.7302	2	1.2642	1	0	-7.5316	1.3522	1.1787	0.5839	-0.287	0	0.4479	1.0181	1	1	0	-5.3254	4.5474	0	3.9474	2	2	0.1958	3.3407	1.7219
1.9937	1	1	-1.8461	-1.3524	-3.297	0	0	1.7142	2	2	0.9136	1	0	-0.9062	1	1.5427	-2.3275	0.2937	-2.5601	2.9566	-5.263	0.2074	-4.1573	3.5153	-1.8887	2	0	2	2	3.5125	-1.2206	0	-3.561	0	-0.4327	-1.4296	-5.861	0	3.803	0	1	2	-1.4002	1	1.0472	1	0.9122	1	0.1197	1	2	0	1	1.1872	0	0	1.442	-1.5397	1.0991	0	0	-4.0108	4.1004	2	0	1	5.83	2	2	0	0	2	1	2	-1.2754	2	2.2345	2	1	-1.5221	-0.6694	-3.0747	-1.8922	-1.6969	0	-2.7851	0.7467	1	0	0	-5.2692	-4.5136	0	-17.5855	1	2	-0.0916	-0.6258	1.4625
-0.1254	1	2	-1.2222	0.7065	-0.0814	0	1	0.9019	2	0	-0.3888	0	0	1.0257	0	2.294	2.6666	-2.4684	1.9509	-6.2253	3.3144	-0.2709	0.0014	-4.3983	-0.6877	0	2	1	2	0.6893	-3.3711	1	-0.0993	0	0.0512	6.039	1.2619	0	1.9013	0	0	1	-0.701	0	0.95	2	-0.4193	1	-0.2808	1	0	2	1	-5.1348	1	2	5.9534	-0.8642	-1.1992	2	0	-0.9418	-1.1081	0	0	2	-3.6065	1	1	2	0	1	2	0	-1.2574	2	3.1593	1	1	6.4571	-2.1082	-2.5954	-1.0443	-5.0069	2	1.2955	2.7093	2	2	1	-5.7003	8.2324	2	0.571	2	0	2.3324	-2.5621	-2.429
-2.2654	0	0	-0.5106	1.4783	-3.3613	2	2	0.2784	1	0	-0.6257	1	1	0.5306	2	2.882	0.3067	-1.2804	-1.7308	0.4564	-2.1159	0.2838	2.0146	0.8763	-5.1272	2	1	0	1	5.2241	1.6816	2	-4.8872	2	-1.6335	-0.9974	1.6118	2	1.41	0	2	0	1.595	2	-1.2938	1	-0.8096	1	1.3237	1	2	1	1	0.2714	2	2	3.9467	2.038	-1.6759	0	0	4.5912	1.4442	0	2	1	3.5453	0	0	2	1	0	1	0	2.0787	2	2.8012	2	1	-2.7485	-2.3548	-0.2444	-6.2631	-1.29	2	3.0464	0.6357	1	0	0	-5.1886	1.5945	0	3.4195	2	0	5.1204	2.7149	1.3491
1.2475	1	1	0.6396	0.7061	0.5148	1	0	0.3858	2	1	0.2907	0	2	-4.4191	0	-0.3992	-1.5949	0.0763	-0.2315	2.2948	-1.955	0.8953	-4.2622	1.038	-1.8763	2	0	0	0	0.2541	-1.4076	2	0.7254	2	-3.2266	-3.5071	-1.897	0	0.6487	0	2	2	-1.656	1	3.3509	1	-0.4596	1	0.7466	2	0	1	0	3.1509	0	0	0.6382	-2.0227	-2.5667	1	1	-3.0592	0.9674	2	0	1	1.5766	1	2	0	0	1	0	0	-1.4922	0	-1.4206	0	0	-0.9629	3.0148	-0.368	-6.726	1.4668	0	0.5116	0.1794	1	2	1	-1.8781	-1.7111	2	-8.5607	2	0	0.2051	-4.8964	0.5908
-1.0194	1	0	-0.9441	-1.7826	1.0678	0	0	-2.0066	2	2	0.8744	2	2	-0.5015	0	-0.2916	-2.5914	-2.1874	1.4749	5.4191	2.6677	0.1456	0.1375	5.3726	1.5059	1	0	1	2	-3.3681	-1.7501	2	-1.7172	1	1.8059	-6.4156	1.878	2	-1.4111	2	2	2	-1.5266	0	1.5166	2	-0.9611	2	-0.4908	2	0	0	1	4.9453	0	0	-9.8093	3.3875	-0.3184	2	0	1.5807	-0.4252	2	1	0	0.5005	1	1	1	2	1	1	1	0.0735	1	3.2759	1	0	-3.4751	-1.3943	3.6946	2.2584	3.4929	0	3.1508	-3.7303	1	1	1	-4.8257	2.89	0	4.5631	1	2	-3.2478	-0.9162	-1.1117
0.581	2	0	-2.3951	2.2833	-0.8901	2	1	1.2522	2	0	-2.9844	0	0	-0.1581	2	-0.6089	5.2119	-4.3037	-4.4052	-9.0067	-5.7635	-2.4909	-0.8707	-7.3505	2.4989	2	2	1	1	-4.7412	-1.8981	2	1.4544	0	-3.4604	9.0321	-1.0088	1	0.7754	2	2	2	-2.2576	1	0.6317	1	1.1928	0	-2.1494	1	0	1	1	-10.428	0	2	15.497	-0.6441	2.9519	1	0	-2.6846	-1.2676	2	1	2	2.9748	2	2	0	0	2	2	2	-4.3393	0	-1.6216	2	1	8.0639	-0.3097	3.1965	-8.9331	-6.7896	1	-2.0946	-9.6694	2	2	1	3.3145	-6.7095	1	-10.3713	2	0	3.584	-3.7357	0.7758
0.4884	1	1	-2.1307	0.3737	-0.8907	2	1	0.097	0	2	0.1887	1	0	-1.1749	0	0.0895	0.6612	0.6102	1.3414	-0.4263	2.1651	-0.5788	-2.4085	0.6183	-2.1663	1	0	2	0	1.3262	-0.7858	1	-2.2877	2	0.8912	-1.9252	-2.5076	0	0.9786	0	2	1	-0.5841	0	1.6291	2	-1.4327	0	0.9544	1	0	2	1	0.1709	0	2	-1.8839	-3.1888	-0.3868	1	2	-2.9457	0.4594	1	0	1	-2.3681	1	1	0	0	1	1	2	0.5577	0	0.4698	2	1	1.5477	2.0167	0.2509	0.6442	-0.5047	2	0.2046	3.9376	1	1	2	-1.2051	2.6541	0	-0.5326	1	2	0.9219	-0.2208	-0.4635
0.7236	2	2	0.361	-1.0871	-2.9694	0	0	0.0424	1	0	1.0017	1	0	-1.8438	2	-0.2294	0.8339	4.1336	-2.4811	0.9248	-6.6355	-0.9552	-3.1063	0.7967	0.4075	2	0	2	2	-0.69	0.9224	2	1.1853	1	-0.4696	-1.8649	-5.5494	1	1.2892	2	0	2	1.0831	1	0.8954	1	-0.7375	2	2.8262	1	2	0	0	-1.7062	0	0	0.1329	0.5654	-2.0183	0	1	-1.5088	1.017	2	1	0	1.96	0	2	0	0	0	2	2	-0.9004	0	-0.6707	2	1	0.9956	-0.371	-1.4492	-0.8497	2.0893	0	3.83	-10.8499	2	0	0	1.0596	-6.4166	0	-12.1365	2	0	0.7905	-2.5034	2.9489
0.9225	2	1	-1.0408	-1.5361	2.3859	2	0	-0.0183	2	1	-1.4301	0	2	0.0505	1	-0.647	0.8325	-0.2749	-3.7158	-2.3598	-5.0706	-0.7536	-1.7099	-2.2756	-0.2837	0	0	0	2	0.0587	-2.3818	1	1.3436	0	1.0392	-0.2734	-1.022	1	-0.5939	1	1	2	-2.6789	1	0.4995	1	0.1583	0	-0.6342	2	0	1	2	-2.0575	0	2	4.9263	0.5874	1.0793	0	1	-2.0223	-0.9901	0	2	1	3.0776	2	2	1	0	2	0	2	-0.3864	2	0.976	2	0	2.7251	-1.4102	-2.6052	-3.5581	-1.5258	1	0.4888	-8.1861	2	1	1	-2.3129	-4.2494	1	-7.8466	2	0	-4.2108	-3.9669	0.4281
0.0149	2	1	-0.6835	0.8701	0.0586	0	1	-2.1121	2	1	0.9406	0	1	0.1549	0	2.2398	-1.459	2.6136	2.3975	2.4471	4.6766	-1.596	0.9926	0.6259	-1.0831	0	1	1	0	1.7355	0.0626	2	-0.464	0	-1.8738	-2.7864	0.384	0	-1.6715	0	2	0	2.5598	2	0.9962	2	-1.4329	1	3.2181	2	2	0	1	2.3653	2	0	-4.6441	-2.1575	-2.3948	2	1	0.4229	-1.9723	2	2	0	-2.8824	1	1	0	1	0	2	0	-2.3854	0	5.1921	1	1	-3.3488	-2.6318	1.9132	4.3652	0.491	0	0.5837	2.2612	1	0	0	-3.8307	7.754	0	6.0563	0	2	-0.6417	0.9786	0.667
-0.1245	0	0	-1.1132	-0.8584	-1.683	2	0	-0.7478	0	0	2.0146	1	0	-0.7336	2	0.5608	-0.1004	-3.7034	0.4176	0.5098	0.0224	-0.3211	-0.5595	1.3626	-1.8203	0	0	1	1	0.2786	-1.3311	2	-1.9896	1	1.7042	-1.0613	0.1188	0	1.099	2	0	1	-2.1056	2	1.1362	2	0.7174	1	-2.555	1	0	0	1	1.9054	0	0	-3.0959	0.1489	1.93	0	0	-0.8084	2.0055	2	1	1	-0.6918	0	2	0	0	2	1	1	-1.1304	0	-1.5033	0	0	-0.712	1.6074	1.1874	3.0491	-2.0598	2	2.3019	-0.1313	1	2	1	1.3754	1.2247	1	-0.2742	0	2	-0.4885	-2.1446	2.7017
-0.6827	0	0	-0.0444	-0.6211	0.9064	2	2	1.1688	0	1	-2.3958	1	2	1.4275	2	-0.616	2.4621	3.1572	-1.0461	-3.4785	0.0355	1.6743	4.3138	-3.9384	0.8092	2	0	0	1	-2.0356	1.0466	2	3.0299	0	0.2916	3.6253	6.8522	1	-2.6208	2	2	0	-1.0789	2	-1.677	1	3.8612	0	-1.006	1	1	0	2	-6.0058	2	2	4.5576	-0.1685	5.9405	1	2	1.7139	-4.1421	0	0	2	1.8842	1	2	1	2	2	0	2	1.5066	2	-2.3023	2	0	1.4072	-0.5589	4.6584	2.2599	-3.316	2	-1.0291	-7.5463	2	1	2	2.9145	-1.5388	1	2.1236	0	0	-1.8782	1.6576	-1.042
0.1126	0	2	-0.6656	-0.1931	-0.03	1	2	-0.7036	0	1	-0.3525	0	1	-2.3711	0	2.9925	0.9154	-1.5357	0.2634	-0.5737	0.7159	2.8701	0.9875	-1.7409	1.5689	2	2	0	1	-1.4337	-2.2141	2	1.709	1	-1.1103	0.7228	2.9676	0	-0.6962	2	2	1	-2.6345	2	-0.8599	2	-1.6839	0	-2.7589	1	0	0	1	-2.3752	2	2	1.9643	1.2686	-3.4269	2	1	0.1635	-5.5337	2	1	0	-0.8611	0	2	0	0	0	0	1	-1.3846	1	3.0799	1	0	0.4392	1.1085	1.2107	-2.1915	-0.7168	1	2.1496	-2.6805	2	2	0	-2.9257	3.7822	0	1.3811	2	0	1.0025	2.1721	2.2549
-0.0796	1	1	-0.1684	-0.5757	-1.4101	2	0	-0.3343	2	2	2.2909	0	1	1.7328	1	-2.4316	-4.7847	3.2401	1.8351	7.566	2.0859	-1.2588	1.4236	7.3279	-0.8266	1	0	1	2	0.9382	0.2468	1	-1.8891	2	-1.407	-11.3513	3.154	0	-1.9534	0	2	0	0.7172	0	-2.2577	2	-1.035	1	0.5669	2	2	2	1	8.1526	0	0	-8.0386	1.4438	-0.9495	2	0	0.1862	2.9973	0	0	2	-2.6324	2	0	2	2	1	1	0	0.2864	2	-0.3895	1	2	-10.1383	-1.1061	0.8608	0.9744	7.497	0	-1.9663	7.5093	1	2	1	-2.2037	-1.0488	0	-0.3125	1	2	0.3465	7.3372	-1.0001
